column_name,field_id,field_id_base,family,analysis_tier,confirmatory_role,panel,modality,metric,region,source,effect_allele,other_allele,model,contrast,n,beta,se,stat,p,vcov_type,status,raw_p,minus_log10_raw_p,n_tests_in_family,raw_p_rank_within_family,raw_p_lt_0_05,raw_p_lt_0_01,raw_p_lt_0_001
tract_geometry_like__tbss__uncinate_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,uncinate fasciculus (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.01966797688191062,0.020712660918136217,-0.9495630213638626,0.3423420870379462,nonrobust,ok,0.3423420870379462,0.4655397060483691,3000,962.0,False,False,False
tract_geometry_like__wm__cingulate_gyrus_part_of_cingulum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,cingulate gyrus part of cingulum (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.01946018500255938,0.02050726003698356,0.9489412514136045,0.3426582387497741,nonrobust,ok,0.3426582387497741,0.46513882170285464,3000,964.0,False,False,False
axonal_loss_like__tbss__superior_cerebellar_peduncle_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,superior cerebellar peduncle (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.01400974584064374,0.01482036069377713,-0.9453039726979278,0.3445114259468225,nonrobust,ok,0.3445114259468225,0.46279636985688694,3000,966.0,False,False,False
free_water_like__tbss__uncinate_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,uncinate fasciculus (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.02368853580065194,0.025099475459089814,-0.9437860898432879,0.34528667239136535,nonrobust,ok,0.34528667239136535,0.4618201845193329,3000,967.0,False,False,False
tract_geometry_like__tbss__anterior_limb_of_internal_capsule_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,anterior limb of internal capsule (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.014811791854512635,0.01573614567918823,-0.9412591975493659,0.34657972730892816,nonrobust,ok,0.34657972730892816,0.46019684432077135,3000,971.0,False,False,False
demyelination_like__tbss__posterior_corona_radiata_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,posterior corona radiata (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.01697900386665262,0.0180845576688006,0.9388675231987965,0.3478064252631139,nonrobust,ok,0.3478064252631139,0.45866239924377217,3000,973.0,False,False,False
axonal_loss_like__tbss__external_capsule_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,external capsule (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.01327069171061355,0.014176275045400836,-0.9361197964989342,0.3492191475991612,nonrobust,ok,0.3492191475991612,0.45690195205501477,3000,976.0,False,False,False
free_water_like__wm__anterior_thalamic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,anterior thalamic radiation (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.017623222524617302,0.018833057373883574,0.9357600401651199,0.3494043829296608,nonrobust,ok,0.3494043829296608,0.456671651527594,3000,977.0,False,False,False
demyelination_like__tbss__body_of_corpus_callosum,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,body of corpus callosum,composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.02065349921556743,0.022081112088498635,-0.9353468762257312,0.3496171943054406,nonrobust,ok,0.3496171943054406,0.4564072167460287,3000,978.0,False,False,False
free_water_like__tbss__uncinate_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,uncinate fasciculus (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.019763256006725353,0.021148057959424538,-0.9345187177301992,0.35004400764614974,nonrobust,ok,0.35004400764614974,0.4558773525742011,3000,979.0,False,False,False
tract_geometry_like__wm__forceps_major,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,forceps major,composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.01935197664774324,0.02077774654236898,0.9313799553903318,0.35166465095906974,nonrobust,ok,0.35166465095906974,0.45387128441257285,3000,983.0,False,False,False
axonal_loss_like__wm__anterior_thalamic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,anterior thalamic radiation (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.010707757019150657,0.011528833649566559,0.9287805986820903,0.35301037367942945,nonrobust,ok,0.35301037367942945,0.45221253210357554,3000,986.0,False,False,False
tract_geometry_like__tbss__cingulum_cingulate_gyrus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,cingulum cingulate gyrus (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.017457808684320085,0.01884281369012516,0.9264969113115572,0.35419535435430616,nonrobust,ok,0.35419535435430616,0.4507571393388322,3000,989.0,False,False,False
demyelination_like__wm__forceps_major,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,forceps major,composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.022885012960232716,0.024717528675818303,-0.9258616935527871,0.35452540817803335,nonrobust,ok,0.35452540817803335,0.4503526342860208,3000,990.0,False,False,False
tract_geometry_like__tbss__medial_lemniscus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,medial lemniscus (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.015671527974704832,0.01697717369553059,0.923094047086914,0.3559657198531643,nonrobust,ok,0.3559657198531643,0.44859182336263564,3000,993.0,False,False,False
tract_geometry_like__tbss__superior_cerebellar_peduncle_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,superior cerebellar peduncle (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.018872912013487547,0.02046669677182203,0.9221278950822802,0.35646938296392816,nonrobust,ok,0.35646938296392816,0.44797776561809366,3000,994.0,False,False,False
tract_geometry_like__wm__uncinate_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,uncinate fasciculus (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.01639814920635148,0.01785127772083079,0.9185980669168771,0.35831332752278555,nonrobust,ok,0.35831332752278555,0.44573703787922075,3000,998.0,False,False,False
demyelination_like__tbss__corticospinal_tract_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,corticospinal tract (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.021488194405290914,0.02342699348983338,-0.9172408066197719,0.3590239400896804,nonrobust,ok,0.3590239400896804,0.4448765912484392,3000,1001.0,False,False,False
axonal_loss_like__wm__parahippocampal_part_of_cingulum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,parahippocampal part of cingulum (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.011977335465790538,0.013108819737773577,0.9136852672767616,0.3608896887027465,nonrobust,ok,0.3608896887027465,0.44262552637349994,3000,1005.0,False,False,False
axonal_loss_like__tbss__external_capsule_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,external capsule (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.01150354649829426,0.012605248019698697,-0.9125997743413882,0.36146050465496005,nonrobust,ok,0.36146050465496005,0.44193914939981327,3000,1009.0,False,False,False
axonal_loss_like__tbss__fornix,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,fornix,composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.008358514515501658,0.009165604200603455,0.9119436463284484,0.3618058096490493,nonrobust,ok,0.3618058096490493,0.44152446379387605,3000,1011.0,False,False,False
axonal_loss_like__wm__cingulate_gyrus_part_of_cingulum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,cingulate gyrus part of cingulum (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.01652821188049896,0.018130790786390044,-0.9116100933063511,0.3619814301296699,nonrobust,ok,0.3619814301296699,0.4413137084698036,3000,1012.0,False,False,False
free_water_like__wm__forceps_major,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,forceps major,composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.025345884042746993,0.027822722768839073,-0.9109778454585294,0.36231446431054537,nonrobust,ok,0.36231446431054537,0.4409143277240545,3000,1013.0,False,False,False
axonal_loss_like__tbss__uncinate_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,uncinate fasciculus (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.014755841071687613,0.016210823376281318,-0.9102462428452248,0.36270007270849547,nonrobust,ok,0.36270007270849547,0.4404523573589227,3000,1016.0,False,False,False
axonal_loss_like__wm__uncinate_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,uncinate fasciculus (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.01229141309981257,0.013531894831503565,-0.9083290442959229,0.3637117958996139,nonrobust,ok,0.3637117958996139,0.439242613679856,3000,1018.0,False,False,False
tract_geometry_like__tbss__middle_cerebellar_peduncle,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,middle cerebellar peduncle,composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.015598464096443965,0.017255001396862597,-0.9039966869710115,0.3660045141656647,nonrobust,ok,0.3660045141656647,0.4365135581434346,3000,1022.0,False,False,False
free_water_like__tbss__pontine_crossing_tract,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,pontine crossing tract,composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.025976711301278307,0.029009224810294266,-0.895463821289708,0.3705464779937808,nonrobust,ok,0.3705464779937808,0.43115731030204657,3000,1028.0,False,False,False
free_water_like__tbss__posterior_corona_radiata_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,posterior corona radiata (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.016032998321760857,0.017945225670885336,0.8934408859384303,0.3716283784276767,nonrobust,ok,0.3716283784276767,0.4298911296515783,3000,1030.0,False,False,False
axonal_loss_like__tbss__cerebral_peduncle_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,cerebral peduncle (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.014338205382498853,0.016115491486650667,-0.889715674782613,0.37362580495531206,nonrobust,ok,0.37362580495531206,0.4275631362891671,3000,1032.0,False,False,False
axonal_loss_like__tbss__anterior_limb_of_internal_capsule_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,anterior limb of internal capsule (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.01180799020578643,0.013306832928550592,-0.8873629261889728,0.37489074572440084,nonrobust,ok,0.37489074572440084,0.4260952801184129,3000,1035.0,False,False,False
axonal_loss_like__tbss__anterior_corona_radiata_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,anterior corona radiata (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.009404727522621947,0.01062332345705441,0.8852905176653305,0.3760071533437962,nonrobust,ok,0.3760071533437962,0.42480389276333264,3000,1037.0,False,False,False
tract_geometry_like__wm__posterior_thalamic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,posterior thalamic radiation (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.01624451442222043,0.018349396162410037,-0.8852887734528508,0.3760080938156356,nonrobust,ok,0.3760080938156356,0.42480280650415964,3000,1038.0,False,False,False
free_water_like__wm__uncinate_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,uncinate fasciculus (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.02401347121603449,0.027136078096283534,-0.8849278488523842,0.37620273404270654,nonrobust,ok,0.37620273404270654,0.4245780525513334,3000,1039.0,False,False,False
tract_geometry_like__tbss__anterior_limb_of_internal_capsule_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,anterior limb of internal capsule (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.013721731989226264,0.015558013362329762,-0.8819719889462467,0.3777991160353924,nonrobust,ok,0.3777991160353924,0.422739062564001,3000,1044.0,False,False,False
axonal_loss_like__wm__anterior_thalamic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,anterior thalamic radiation (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.011112787987434133,0.0126148133605526,-0.8809316214050851,0.3783619827507807,nonrobust,ok,0.3783619827507807,0.42209250734162346,3000,1045.0,False,False,False
demyelination_like__tbss__external_capsule_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,external capsule (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.019572635288836807,0.022271176754317876,0.8788325603424667,0.37949920200483933,nonrobust,ok,0.37949920200483933,0.4207891329839402,3000,1050.0,False,False,False
tract_geometry_like__wm__corticospinal_tract_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,corticospinal tract (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.01575651815786505,0.018067536978995078,0.8720899908041275,0.38316635878711547,nonrobust,ok,0.38316635878711547,0.4166126280759406,3000,1059.0,False,False,False
free_water_like__wm__corticospinal_tract_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,corticospinal tract (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.023355364465937785,0.026814910627595605,-0.8709842367291893,0.3837698228949069,nonrobust,ok,0.3837698228949069,0.41592917828601556,3000,1061.0,False,False,False
free_water_like__tbss__posterior_corona_radiata_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,posterior corona radiata (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.015276769751094241,0.01755819505206328,0.870064930124982,0.38427197617617015,nonrobust,ok,0.38427197617617015,0.41536128619873497,3000,1064.0,False,False,False
free_water_like__wm__inferior_longitudinal_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,inferior longitudinal fasciculus (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.018178129942391784,0.020945265166795242,-0.8678873147526331,0.38546305905716927,nonrobust,ok,0.38546305905716927,0.4140172363324985,3000,1067.0,False,False,False
